idindikator;mes;god;IDVarijanteStanovnistva;nVarijanteStanovnistva;IDTer;nTer;IDPol;nPol;IDStarGrupa;nStarGrupa;vrednost;idJedinicaMere;nJedinicaMere;nIzvorI;Indikator;IDStatusPodatka;nStatusPodatka
180203IND01;00;2031;2;Medium variant;RS;REPUBLIC OF SERBIA;2;Female;40-44;40–44;221655;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS;REPUBLIC OF SERBIA;2;Female;40-44;40–44;221664;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS;REPUBLIC OF SERBIA;2;Female;40-44;40–44;220771;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;2;Female;40-44;40–44;214800;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS1;SRBIJA – SEVER;2;Female;40-44;40–44;124777;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS1;SRBIJA – SEVER;2;Female;40-44;40–44;124770;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS1;SRBIJA – SEVER;2;Female;40-44;40–44;124779;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS1;SRBIJA – SEVER;2;Female;40-44;40–44;124279;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;2;Female;40-44;40–44;107330;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS11;Beogradski region;2;Female;40-44;40–44;68257;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS11;Beogradski region;2;Female;40-44;40–44;68250;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS11;Beogradski region;2;Female;40-44;40–44;68259;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS11;Beogradski region;2;Female;40-44;40–44;68041;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS11;Beogradski region;2;Female;40-44;40–44;48722;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS12;Region Vojvodine;2;Female;40-44;40–44;56520;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS12;Region Vojvodine;2;Female;40-44;40–44;56520;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS12;Region Vojvodine;2;Female;40-44;40–44;56520;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS12;Region Vojvodine;2;Female;40-44;40–44;56238;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS12;Region Vojvodine;2;Female;40-44;40–44;58608;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS2;SRBIJA – JUG;2;Female;40-44;40–44;96885;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS2;SRBIJA – JUG;2;Female;40-44;40–44;96885;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS2;SRBIJA – JUG;2;Female;40-44;40–44;96885;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS2;SRBIJA – JUG;2;Female;40-44;40–44;96492;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;2;Female;40-44;40–44;107470;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;40-44;40–44;53635;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;40-44;40–44;53635;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;40-44;40–44;53635;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;40-44;40–44;53355;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;2;Female;40-44;40–44;60767;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS22;Region Južne i Istočne Srbije;2;Female;40-44;40–44;43250;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS22;Region Južne i Istočne Srbije;2;Female;40-44;40–44;43250;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS22;Region Južne i Istočne Srbije;2;Female;40-44;40–44;43250;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS22;Region Južne i Istočne Srbije;2;Female;40-44;40–44;43137;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;2;Female;40-44;40–44;46703;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS;REPUBLIC OF SERBIA;2;Female;45-49;45–49;236281;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS;REPUBLIC OF SERBIA;2;Female;45-49;45–49;236287;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS;REPUBLIC OF SERBIA;2;Female;45-49;45–49;236283;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS;REPUBLIC OF SERBIA;2;Female;45-49;45–49;234913;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;2;Female;45-49;45–49;233505;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS1;SRBIJA – SEVER;2;Female;45-49;45–49;134686;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS1;SRBIJA – SEVER;2;Female;45-49;45–49;134692;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS1;SRBIJA – SEVER;2;Female;45-49;45–49;134688;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS1;SRBIJA – SEVER;2;Female;45-49;45–49;133919;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;2;Female;45-49;45–49;126507;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS11;Beogradski region;2;Female;45-49;45–49;73376;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS11;Beogradski region;2;Female;45-49;45–49;73382;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS11;Beogradski region;2;Female;45-49;45–49;73378;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS11;Beogradski region;2;Female;45-49;45–49;73052;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS11;Beogradski region;2;Female;45-49;45–49;63420;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS12;Region Vojvodine;2;Female;45-49;45–49;61310;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS12;Region Vojvodine;2;Female;45-49;45–49;61310;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS12;Region Vojvodine;2;Female;45-49;45–49;61310;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS12;Region Vojvodine;2;Female;45-49;45–49;60867;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS12;Region Vojvodine;2;Female;45-49;45–49;63087;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS2;SRBIJA – JUG;2;Female;45-49;45–49;101595;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS2;SRBIJA – JUG;2;Female;45-49;45–49;101595;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS2;SRBIJA – JUG;2;Female;45-49;45–49;101595;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS2;SRBIJA – JUG;2;Female;45-49;45–49;100994;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS2;SRBIJA – JUG;2;Female;45-49;45–49;106998;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;45-49;45–49;56747;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;45-49;45–49;56747;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;45-49;45–49;56747;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS21;Region Šumadije i Zapadne Srbije;2;Female;45-49;45–49;56318;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS21;Region Šumadije i Zapadne Srbije;2;Female;45-49;45–49;60318;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS22;Region Južne i Istočne Srbije;2;Female;45-49;45–49;44848;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS22;Region Južne i Istočne Srbije;2;Female;45-49;45–49;44848;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS22;Region Južne i Istočne Srbije;2;Female;45-49;45–49;44848;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS22;Region Južne i Istočne Srbije;2;Female;45-49;45–49;44676;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS22;Region Južne i Istočne Srbije;2;Female;45-49;45–49;46680;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS;REPUBLIC OF SERBIA;2;Female;50-54;50–54;242560;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS;REPUBLIC OF SERBIA;2;Female;50-54;50–54;242568;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS;REPUBLIC OF SERBIA;2;Female;50-54;50–54;242560;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS;REPUBLIC OF SERBIA;2;Female;50-54;50–54;240417;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS;REPUBLIC OF SERBIA;2;Female;50-54;50–54;238929;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS1;SRBIJA – SEVER;2;Female;50-54;50–54;134516;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS1;SRBIJA – SEVER;2;Female;50-54;50–54;134524;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS1;SRBIJA – SEVER;2;Female;50-54;50–54;134516;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;4;Constant variant;RS1;SRBIJA – SEVER;2;Female;50-54;50–54;133349;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;5;Variant without migration (zero net migration);RS1;SRBIJA – SEVER;2;Female;50-54;50–54;130050;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;1;Low variant;RS11;Beogradski region;2;Female;50-54;50–54;71231;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;2;Medium variant;RS11;Beogradski region;2;Female;50-54;50–54;71239;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
180203IND01;00;2031;3;High variant;RS11;Beogradski region;2;Female;50-54;50–54;71231;NR;number;SORS;Population projections, five variants, by regions;A;Normal value
